Date,VOO,SPY,IVV,VXX,HYG,LQD,IEF,CAR,CVNA,AEVA,CYN,IBIT,MSTR
2022-11-23,355.21640,387.27271,388.27786,241.28000,64.17475,96.06068,88.98035,211.67439,8.12000,8.10000,11850.00000,,17.63900
2022-11-25,355.17795,387.18607,388.24902,242.56000,64.04666,96.15881,88.95287,212.78603,7.97000,7.85000,12300.00000,,18.30000
2022-11-28,349.55933,381.00784,382.09991,251.52000,63.37210,95.46286,88.98951,209.04260,7.47000,7.45000,12450.00000,,17.66700
2022-11-29,348.94461,380.35336,381.44656,247.84000,63.64533,94.98996,88.61393,213.72662,7.34000,8.30000,12255.00000,,18.20000
2022-11-30,359.68262,392.33475,393.27402,238.72000,64.60167,96.14990,89.41087,212.44400,7.71000,8.40000,11700.00000,,19.80900
2022-12-01,359.73059,392.04605,393.11066,234.24001,64.84088,97.35294,90.38745,207.66495,8.13000,8.45000,11910.00000,,19.89800
2022-12-02,359.21198,391.59378,392.68793,230.08000,64.78944,97.94372,90.57101,206.43930,8.07000,8.80000,11760.00000,,20.69400
2022-12-05,352.81528,384.54922,385.61649,234.08000,64.17207,97.11126,89.65319,186.64857,7.10000,8.80000,11535.00000,,19.56700
2022-12-06,347.71527,379.00607,380.10150,241.12000,63.94057,97.40662,90.20387,184.38733,6.71000,7.95000,11025.00000,,19.55200
2022-12-07,347.04291,378.36133,379.37128,244.64000,64.29211,98.48972,90.99320,180.46338,3.83000,7.50000,11730.00000,,19.34900
2022-12-08,349.78018,381.32535,382.34970,239.67999,64.34356,98.17645,90.47923,176.71046,4.96000,7.65000,11460.00000,,20.25700
2022-12-09,347.22537,378.47675,379.52505,244.80000,64.34356,97.44245,89.80920,173.43257,5.05000,7.65000,11100.00000,,20.32500
2022-12-12,352.18137,383.93329,384.84784,243.36000,64.59222,97.31713,89.68074,178.62016,4.95000,7.80000,11310.00000,,19.61600
2022-12-13,354.78430,386.83966,387.92023,233.28000,65.26103,98.16747,90.48841,180.00732,4.83000,7.70000,11250.00000,,20.18100
2022-12-14,352.64240,384.36642,385.59464,225.28000,64.89233,98.25700,90.73621,182.06906,5.26000,7.70000,10830.00000,,20.27300
2022-12-15,343.96945,374.96414,376.04169,239.36000,64.64754,98.33961,90.91278,175.97887,5.47000,7.65000,10350.00000,,18.80000
2022-12-16,339.86832,370.53732,371.44849,240.16000,64.30274,97.91763,90.68288,168.20699,5.03000,7.40000,10950.00000,,17.37500
2022-12-19,336.93884,367.39526,368.36063,234.39999,63.97521,96.92999,89.94719,163.49446,4.42000,7.10000,10245.00000,,17.02100
2022-12-20,337.45230,367.89795,368.78522,232.64000,63.81142,95.78978,89.29424,162.95290,4.16000,7.10000,11100.00000,,16.88500
2022-12-21,342.49957,373.39896,374.28540,223.84000,64.35446,96.44519,89.40461,158.97195,4.32000,7.00000,10500.00000,,16.88200
2022-12-22,337.68390,368.07196,369.19055,236.00000,63.95796,96.41824,89.37704,147.93170,4.13000,6.55000,10200.00000,,16.62300
2022-12-23,339.57541,370.18927,371.11078,229.60001,64.12174,96.12196,88.97241,153.35681,4.05000,6.35000,9840.00000,,16.26700
2022-12-27,338.22440,368.72943,369.68259,229.44000,63.45800,94.88295,88.22752,148.58728,3.72000,6.10000,9450.00000,,14.77400
2022-12-28,334.07458,364.14691,365.19559,228.96001,62.60467,94.58664,88.01600,150.33546,3.83000,6.20000,9180.00000,,13.80900
2022-12-29,340.00003,370.70163,371.51608,226.08000,63.41491,95.26003,88.44825,154.58246,4.45000,6.70000,9630.00000,,13.66300
2022-12-30,339.06396,369.72513,370.74411,225.92000,63.46664,94.65850,88.08039,155.75108,4.74000,6.80000,10110.00000,,14.15700
2023-01-03,337.76114,368.16867,369.12299,223.84000,63.58732,95.31390,88.77009,156.53017,4.63000,6.40000,9900.00000,,14.50200
2023-01-04,340.19305,371.01099,371.99854,217.75999,64.32000,96.00523,89.45060,160.72015,5.04000,6.40000,10650.00000,,16.50600
2023-01-05,336.47760,366.77658,367.77200,219.52000,64.19069,95.93343,89.32186,160.42561,4.55000,5.95000,10275.00000,,15.65600
2023-01-06,344.13052,375.18747,376.16714,214.39999,65.10437,97.50462,90.47137,158.00284,4.41000,6.35000,9855.00000,,16.04500
2023-01-09,343.87958,374.97479,375.90665,215.52000,65.33709,97.89068,90.70126,159.46600,4.44000,6.90000,10200.00000,,17.50100
2023-01-10,346.33090,377.60440,378.60840,206.56000,65.25954,97.55848,90.13110,163.10492,4.42000,7.25000,9780.00000,,19.00000
2023-01-11,350.75082,382.38031,383.32706,207.52000,65.69051,98.39347,90.71046,172.91953,5.50000,7.65000,10470.00000,,19.47600
2023-01-12,352.06332,383.77249,384.82266,197.28000,66.06115,99.50678,91.51973,179.89331,8.03000,8.35000,10650.00000,,21.01700
2023-01-13,353.43365,385.26129,386.33774,192.32001,66.06115,99.18359,91.03234,181.37547,7.02000,8.45000,10980.00000,,21.69700
2023-01-17,352.89325,384.55560,385.62363,193.92000,65.83705,98.82442,90.74723,184.82437,7.31000,8.55000,11400.00000,,23.59200
2023-01-18,347.16083,378.48419,379.54443,200.80000,65.91464,99.98261,91.97953,182.88615,6.98000,8.45000,12645.00000,,22.11900
2023-01-19,344.66132,375.72891,376.84253,201.92000,65.52674,99.77613,91.80479,177.87909,6.38000,7.95000,12000.00000,,22.14500
2023-01-20,351.00177,382.72836,383.76129,194.72000,65.65604,99.25541,91.19787,182.35408,6.49000,8.25000,11550.00000,,24.00300
2023-01-23,355.27695,387.32056,388.31589,193.28000,65.64743,98.96809,90.90360,184.51083,7.18000,8.60000,11535.00000,,25.02200
2023-01-24,354.90060,386.90488,388.05530,185.75999,65.69051,99.48883,91.42776,178.76268,6.64000,8.00000,11385.00000,,24.75000
2023-01-25,355.02603,387.04990,388.12286,186.08000,65.68191,99.53371,91.52892,180.10233,6.43000,8.30000,11625.00000,,24.58400
2023-01-26,358.81873,391.30368,392.38794,183.20000,65.84565,99.49779,91.19787,179.65578,6.50000,8.35000,11550.00000,,24.53200
2023-01-27,359.84167,392.20276,393.36255,180.80000,65.64743,99.21050,91.05993,185.92650,7.77000,8.50000,12015.00000,,25.83600
2023-01-30,355.34448,387.28189,388.36417,185.28000,65.28539,98.83341,90.77486,181.08095,10.00000,8.05000,12660.00000,,24.56900
2023-01-31,360.39175,392.97626,393.99945,181.12000,65.79394,99.54272,91.23466,190.05945,10.17000,8.45000,14055.00000,,25.17300
2023-02-01,364.33887,397.15271,398.20663,175.67999,66.48512,100.55319,91.89082,199.87407,13.56000,9.55000,14190.00000,,26.79200
2023-02-02,369.55984,402.93402,403.98672,179.36000,66.86623,100.69729,91.85394,211.73141,14.25000,10.00000,17925.00000,,29.21300
2023-02-03,365.61276,398.65118,399.82779,181.12000,66.16463,99.55350,90.86786,204.69112,14.45000,9.55000,18600.00000,,28.47600
2023-02-06,363.49924,396.21490,397.36710,185.60001,65.74026,98.78798,90.08453,201.79329,13.43000,9.70000,16500.00000,,28.20500
2023-02-07,368.18945,401.39682,402.50061,179.84000,65.97411,98.46377,89.86333,216.85249,13.19000,9.65000,17250.00000,,28.38700
2023-02-08,364.15549,397.00772,398.11008,186.56000,65.69697,98.56284,90.19512,217.51756,14.01000,9.55000,16500.00000,,27.59600
2023-02-09,361.03833,393.56592,394.73282,192.48000,65.27254,97.73426,89.78960,209.94521,11.95000,8.65000,14985.00000,,24.90400
2023-02-10,361.91650,394.48441,395.59161,194.72000,64.77019,97.04983,89.35647,204.10205,10.84000,8.70000,16200.00000,,24.33700
2023-02-13,366.09521,399.11523,400.24271,187.03999,64.93473,97.41006,89.56844,209.49866,11.02000,8.25000,16500.00000,,24.92500
2023-02-14,365.96014,398.93161,400.03036,180.80000,64.95206,97.16689,89.16293,231.82617,10.72000,8.40000,17550.00000,,27.11400
2023-02-15,367.18576,400.22705,401.30408,177.12000,64.84813,96.79764,88.89568,234.28696,12.69000,9.05000,17400.00000,,29.84000
2023-02-16,362.08060,394.71643,395.90039,186.88000,64.32841,96.02312,88.60077,234.86652,10.92000,8.55000,16500.00000,,28.40300
2023-02-17,361.14453,393.73032,394.80038,186.72000,64.57962,96.40137,88.84960,228.82384,11.37000,8.65000,14700.00000,,29.40500
2023-02-21,353.97415,385.83170,386.97455,201.28000,63.58355,95.03245,87.88195,214.00217,10.06000,8.35000,14250.00000,,26.99200
2023-02-22,353.53021,385.30005,386.31842,195.52000,63.99931,95.30260,88.03860,212.37747,10.07000,8.45000,14625.00000,,26.85800
2023-02-23,355.30591,387.34955,388.35449,188.64000,64.63158,96.05013,88.37960,209.14713,10.08000,8.20000,14445.00000,,26.57500
2023-02-24,351.50360,383.21176,384.15695,196.00000,64.24182,95.32965,87.84509,207.32292,8.01000,7.95000,14340.00000,,25.58000
2023-02-27,352.71951,384.51691,385.49823,188.48000,64.67490,95.35664,88.11234,210.13522,8.93000,8.20000,13950.00000,,25.86500
2023-02-28,351.38776,383.09576,384.02179,184.64000,64.55363,95.39267,88.25055,208.70056,9.42000,8.95000,14100.00000,,26.22700
2023-03-01,350.10425,381.62622,382.65155,186.39999,64.37064,94.79800,87.54504,207.41792,8.91000,8.90000,15000.00000,,25.79100
2023-03-02,352.71951,384.59427,385.66223,179.52000,64.44908,94.87932,87.18491,212.50099,9.47000,8.75000,15150.00000,,25.28900
2023-03-03,358.30722,390.76233,391.84756,174.39999,65.11135,95.95483,87.88672,220.08286,10.09000,9.60000,16170.00000,,24.69100
2023-03-06,358.74149,391.03305,392.29141,171.36000,65.11135,95.69274,87.72975,215.26581,9.11000,8.80000,15600.00000,,23.74500
2023-03-07,353.19241,385.03894,386.10614,175.08000,64.64949,95.42163,87.73898,211.49388,8.88000,8.10000,15750.00000,,23.14400
2023-03-08,353.74249,385.66739,386.78152,172.20000,64.34450,95.26797,87.71127,210.85730,8.85000,8.50000,15600.00000,,23.27200
2023-03-09,347.26694,378.55185,379.62164,190.03999,63.98721,95.17758,88.25611,198.42039,8.44000,8.10000,14850.00000,,21.08200
2023-03-10,342.28726,373.08957,374.28540,211.72000,63.99592,96.54230,89.88142,182.26857,7.31000,7.90000,13545.00000,,19.20100
2023-03-13,341.70813,372.55783,373.50385,218.16000,63.64738,96.62363,90.97111,179.06673,7.48000,8.50000,14550.00000,,22.31600
2023-03-14,347.38275,378.71622,379.78568,206.64000,64.10921,96.33441,90.11230,176.50143,6.83000,8.30000,15000.00000,,22.94700
2023-03-15,345.24030,376.34766,377.45050,219.84000,63.90008,97.25629,91.41438,177.79358,7.05000,8.10000,17100.00000,,22.75500
2023-03-16,351.14642,382.95071,383.94467,201.84000,64.31836,97.11169,90.59248,173.48959,7.41000,8.15000,16800.00000,,24.10800
2023-03-17,347.30557,378.47296,379.39008,223.84000,63.93497,97.59973,91.66373,164.72960,7.65000,8.20000,17700.00000,,26.76600
2023-03-20,350.44196,382.11224,383.15338,212.39999,63.76067,97.31051,91.29434,166.37329,7.07000,7.35000,17550.00000,,26.39600
2023-03-21,355.02603,387.12958,388.13251,193.84000,64.45776,97.78049,90.50015,174.79123,7.93000,7.70000,18900.00000,,27.33800
2023-03-22,349.13916,380.53036,381.62872,202.16000,64.51876,98.34988,91.69144,167.36139,8.43000,7.05000,18300.00000,,24.68600
2023-03-23,349.96912,381.55908,382.59576,207.56000,64.26607,98.63004,92.21780,172.03593,8.35000,7.10000,18705.00000,,26.33300
2023-03-24,352.30157,384.06290,385.12485,198.96001,64.13536,98.93733,92.24551,170.73427,8.19000,5.90000,18900.00000,,25.66700
2023-03-27,352.88297,384.78104,385.79346,191.88000,63.97850,97.75336,91.10963,170.83879,7.62000,5.65000,18900.00000,,23.89600
2023-03-28,352.26279,383.91727,385.07639,186.56000,63.94364,97.59071,91.05420,168.72005,7.36000,5.70000,17850.00000,,24.82600
2023-03-29,357.27274,389.49756,390.64807,180.44000,64.74534,98.04259,90.89723,174.50620,7.87000,5.70000,18300.00000,,28.40300
2023-03-30,359.40457,391.77811,392.81863,180.44000,65.12875,98.17815,91.03577,178.39214,8.83000,5.60000,17700.00000,,27.92300
2023-03-31,364.42416,397.30008,398.33218,179.64000,65.83462,99.06385,91.53444,185.08090,9.79000,5.95000,18600.00000,,29.23200
2023-04-03,365.86807,398.81400,399.74695,175.64000,65.78383,99.66220,91.96561,182.61061,9.29000,5.80000,17250.00000,,29.73900
2023-04-04,363.80396,396.60132,397.70233,178.67999,65.59124,99.78913,92.55782,178.48715,9.50000,5.40000,17400.00000,,29.89800
2023-04-05,362.92218,395.56293,396.76242,177.03999,65.22359,100.11552,92.94644,169.00508,8.50000,5.10000,17295.00000,,29.08400
2023-04-06,364.30786,397.10596,398.26440,173.92000,65.51245,100.02485,92.97421,172.38747,9.01000,5.20000,17040.00000,,29.01000
2023-04-10,364.70523,397.51355,398.71982,172.24001,65.45119,99.56248,92.05815,181.17596,9.31000,5.10000,16800.00000,,31.27800
2023-04-11,364.75366,397.62033,398.71008,170.56000,65.59124,99.53529,92.02113,185.30891,9.76000,5.10000,17850.00000,,33.23500
2023-04-12,363.30014,395.99963,397.21783,171.60001,65.57375,99.32676,92.28947,175.64633,9.24000,4.60000,17100.00000,,32.28300
2023-04-13,368.00955,401.25955,402.39221,165.36000,66.02015,99.49902,91.98412,172.13094,9.37000,5.65000,17145.00000,,34.07200
2023-04-14,367.25378,400.27942,401.40390,162.44000,65.89764,99.17265,91.53073,168.94809,8.97000,5.25000,16950.00000,,33.37500
2023-04-17,368.50381,401.71570,402.88641,158.00000,65.72258,98.54710,90.94779,174.07866,9.06000,5.40000,18750.00000,,31.30300
2023-04-18,368.75577,401.97772,403.11896,156.96001,65.76630,98.87346,91.09585,169.30911,8.80000,5.30000,21150.00000,,32.98500
2023-04-19,368.73639,401.90982,403.08990,156.36000,65.50372,98.38390,90.90153,171.11432,8.63000,5.10000,18525.00000,,31.47200
2023-04-20,366.65292,399.71652,400.83215,159.80000,65.44244,98.75561,91.42893,163.96002,8.00000,4.95000,17400.00000,,29.47100
2023-04-21,366.86615,400.02707,401.05505,156.80000,65.64377,98.81908,91.20688,167.89346,8.14000,5.10000,17550.00000,,29.10200
2023-04-24,367.35071,400.44437,401.55890,155.96001,65.82760,99.25425,91.65102,164.90062,8.37000,4.74000,16200.00000,,28.53300
2023-04-25,361.54614,394.08780,395.18298,169.16000,65.72258,99.68941,92.55782,157.85081,7.55000,4.62500,15900.00000,,29.09100
2023-04-26,359.93756,392.41861,393.57446,164.88000,65.46868,99.25425,92.19695,157.99333,7.52000,4.86500,15900.00000,,29.94600
2023-04-27,367.07932,400.23090,401.38455,157.72000,65.68752,98.89162,91.59550,167.30438,7.34000,5.10000,15450.00000,,31.86400
2023-04-28,370.21896,403.64694,404.70816,151.44000,65.96764,99.66220,92.28023,167.85545,6.94000,4.96000,16800.00000,,32.83800
2023-05-01,369.96707,403.23935,404.41742,148.96001,65.66521,98.05391,91.19410,168.34952,6.93000,4.71000,15750.00000,,30.74700
2023-05-02,365.81961,398.70731,399.89224,155.56000,65.60369,99.23648,92.38132,163.19041,7.22000,4.51500,15000.00000,,32.80100
2023-05-03,363.27103,395.97055,397.01434,160.39999,65.56850,99.40023,92.98421,159.70352,7.07000,5.05000,15000.00000,,30.42500
2023-05-04,360.61588,393.16586,394.24304,168.24001,65.37510,99.12733,92.96566,154.17390,7.20000,5.10000,14550.00000,,31.22400
2023-05-05,367.23444,400.44437,401.45236,155.00000,65.72676,98.73615,92.46479,159.11447,8.96000,5.40000,14250.00000,,32.67200
2023-05-08,367.43790,400.55112,401.66553,152.44000,65.54213,98.02660,91.89901,154.39243,11.30000,6.10000,14250.00000,,29.46700
2023-05-09,365.84866,398.79459,400.02789,156.12000,65.37510,97.99023,91.78770,153.35681,11.85000,5.75000,15000.00000,,30.34300
2023-05-10,367.44757,400.65793,401.71399,151.36000,65.77073,98.76344,92.47404,155.38054,13.15000,5.50000,14100.00000,,31.51100
2023-05-11,366.93402,399.95914,401.11316,149.88000,65.66521,99.14551,92.81725,155.39005,11.96000,5.20000,13500.00000,,28.73700
2023-05-12,366.43979,399.43509,400.58997,150.03999,65.42785,98.53604,92.26075,150.96254,10.50000,4.89000,12315.00000,,27.10000
2023-05-15,367.70920,400.81323,401.91748,146.00000,65.41026,98.00842,92.05669,154.78198,11.58000,5.50000,12300.00000,,28.25000
2023-05-16,365.27692,398.13467,399.23328,150.44000,64.95307,97.51720,91.75990,149.91742,10.60000,5.10000,12300.00000,,27.34400
2023-05-17,369.63757,402.96762,404.07831,145.44000,65.12893,97.50812,91.46308,154.99100,11.80000,5.45000,12765.00000,,29.05700
2023-05-18,373.25211,406.84949,407.99301,139.60001,65.16409,97.09875,90.89728,154.58246,11.96000,5.50000,13875.00000,,28.75800
2023-05-19,372.66101,406.25748,407.40195,143.08000,65.23441,96.98049,90.55411,152.32121,10.74000,4.85000,15000.00000,,28.82800
2023-05-22,372.86450,406.42245,407.51819,143.24001,65.52455,96.94411,90.38715,157.00523,11.47000,5.45000,14550.00000,,29.41200
2023-05-23,368.69763,401.86130,403.06082,145.96001,65.18168,97.14423,90.53554,158.77243,11.91000,5.55000,14835.00000,,28.93300
2023-05-24,365.93591,398.94986,400.03757,151.84000,64.72450,96.76218,90.30366,156.27364,11.53000,5.35000,14400.00000,,28.44300
2023-05-25,369.12399,402.40472,403.56476,148.28000,64.68055,96.44379,89.73787,157.20476,10.94000,5.50000,14925.00000,,28.09900
2023-05-26,373.92068,407.61612,408.86511,142.60001,65.07617,96.85313,89.90485,154.84848,11.74000,5.75000,15300.00000,,28.51000
2023-05-30,374.03696,407.77139,408.94263,138.92000,65.35752,97.58088,90.60977,155.12402,13.72000,6.20000,15600.00000,,29.92700
2023-05-31,372.00204,405.51022,406.42322,137.84000,65.15530,97.89927,90.95294,159.41849,12.92000,6.00000,15000.00000,,30.16300
2023-06-01,375.56808,409.36301,410.60925,129.96001,65.54663,98.19952,91.20581,161.13820,15.80000,6.55000,13950.00000,,29.99400
2023-06-02,381.08185,415.28284,416.46194,124.72000,65.88233,97.93484,90.48064,166.09776,15.68000,7.05000,14400.00000,,30.21300
2023-06-05,380.34540,414.48706,415.74493,122.44000,65.82932,97.72496,90.45274,167.04787,15.00000,6.70000,14250.00000,,27.63600
2023-06-06,381.13031,415.38965,416.62665,115.12000,65.93532,97.91661,90.50853,175.38982,14.78000,7.15000,14670.00000,,29.88200
2023-06-07,379.88025,413.95328,415.25519,115.64000,65.57314,97.04050,89.84842,182.43010,15.53000,7.00000,15000.00000,,29.08100
2023-06-08,382.15750,416.45709,417.65604,112.84000,65.98832,97.68846,90.45274,185.26143,24.23000,6.95000,15450.00000,,29.09300
2023-06-09,382.79706,417.20438,418.49200,113.44000,66.00599,97.43291,90.12736,183.60823,19.07000,6.95000,14565.00000,,28.23300
2023-06-12,386.31467,420.98914,422.29260,113.96000,65.93532,97.74320,90.27608,190.88606,21.26000,6.90000,15375.00000,,27.77000
2023-06-13,388.86322,423.76474,425.05310,113.68000,66.01482,97.30514,89.63460,189.14735,23.51000,7.35000,14700.00000,,28.38200
2023-06-14,389.16360,424.26935,425.54883,110.28000,66.04132,97.60633,89.75546,192.45372,23.40000,6.95000,14805.00000,,28.28800
2023-06-15,394.15411,429.52936,430.80746,113.20000,66.35934,98.45507,90.45274,196.02614,26.38000,7.40000,16500.00000,,27.79200
2023-06-16,392.70056,428.06625,429.27167,109.20000,66.19151,98.28164,90.06225,194.09741,25.32000,6.60000,18000.00000,,29.33900
2023-06-20,390.88849,425.84537,427.24017,109.40000,66.01482,98.63761,90.33191,212.95705,23.52000,6.25000,18450.00000,,31.34000
2023-06-21,388.74689,423.66348,424.98508,107.16000,65.84698,98.52808,90.41556,208.74808,24.17000,5.90000,18000.00000,,33.13100
2023-06-22,390.16168,425.19281,426.52087,104.60000,65.65265,98.01698,89.90421,212.00694,25.54000,5.70000,16500.00000,,32.72300
2023-06-23,387.23517,421.97827,423.27432,105.92000,65.53780,98.29079,90.27608,212.64351,21.41000,5.90000,18600.00000,,32.91100
2023-06-26,385.63635,420.25421,421.48581,105.72000,65.57314,98.40033,90.49924,213.11856,20.91000,6.05000,18450.00000,,30.57400
2023-06-27,389.90976,424.86154,426.15152,103.08000,65.79396,98.29079,90.18311,213.59361,24.30000,6.10000,19350.00000,,32.48800
2023-06-28,390.08414,425.07587,426.28754,99.32000,66.17384,98.71970,90.54571,216.48195,28.03000,5.90000,18450.00000,,32.56100
2023-06-29,391.57843,426.75122,427.98859,101.48000,65.99717,97.97136,89.61600,216.90950,25.74000,6.35000,18450.00000,,34.02600
2023-06-30,396.21893,431.78726,433.23749,100.00000,66.31517,98.69234,89.81124,217.26103,25.92000,6.25000,19200.00000,,34.24200
2023-07-03,396.97775,432.28400,433.85959,98.96000,66.21127,98.41583,89.42168,216.70047,25.80000,5.95000,18900.00000,,37.78400
2023-07-05,396.09247,431.64108,433.11111,100.28000,66.00700,97.71084,88.99300,220.97595,25.85000,5.75000,16200.00000,,37.81100
2023-07-06,392.86261,428.26111,429.56323,106.04000,65.52739,96.72202,88.26604,215.38931,24.32000,5.80000,14475.00000,,37.65500
2023-07-07,391.94812,427.17981,428.46487,103.32000,65.58955,96.63046,88.15422,221.96405,29.45000,6.10000,15600.00000,,38.07400
2023-07-10,392.99881,428.26111,429.60214,102.64000,65.91820,97.13403,88.61089,224.41533,34.27000,6.65000,15300.00000,,40.77100
2023-07-11,395.51852,430.98853,432.48904,101.88000,66.27344,97.59182,88.79726,227.24666,35.57000,6.85000,14550.00000,,41.23000
2023-07-12,398.63156,434.45621,435.73553,96.28000,66.78856,98.45245,89.66398,224.17781,38.89000,6.75000,15600.00000,,41.34900
2023-07-13,401.88089,437.90442,439.44864,96.84000,67.18821,99.14832,90.40955,225.30844,37.68000,6.90000,15000.00000,,46.18300
2023-07-14,401.55981,437.63168,439.01123,95.68000,66.69975,98.37920,89.96220,222.74315,37.70000,6.45000,14985.00000,,45.88600
2023-07-17,402.96066,439.15121,440.64423,95.48000,66.82408,98.54401,90.11131,224.48186,36.53000,6.65000,14505.00000,,44.98800
2023-07-18,406.01547,442.41440,443.84219,93.92000,67.01057,98.79122,90.21384,230.92358,39.80000,6.75000,14190.00000,,44.58000
2023-07-19,406.89099,443.39816,444.65866,95.60000,67.06388,99.34972,90.52139,227.53169,55.80000,6.45000,13650.00000,,45.31000
2023-07-20,404.23514,440.45648,441.88843,95.96000,66.77080,98.68137,89.80379,218.59119,46.73000,6.10000,13590.00000,,44.08300
2023-07-21,404.28381,440.45648,441.87872,94.80000,66.93956,98.85531,89.87833,215.04727,45.62000,6.30000,12930.00000,,43.66500
2023-07-24,405.99597,442.42413,443.83246,93.20000,66.82408,98.73630,89.66398,213.24208,46.24000,6.30000,13125.00000,,43.09400
2023-07-25,407.19257,443.63196,445.02802,93.16000,66.77967,98.58064,89.49623,212.40598,44.11000,6.00000,13305.00000,,43.68200
2023-07-26,407.28989,443.70013,445.06693,90.68000,67.04611,99.03842,89.80379,213.44159,43.75000,6.20000,13650.00000,,44.34600
2023-07-27,404.52701,440.75845,442.18970,95.20000,66.51322,97.82987,88.82522,208.07349,40.46000,5.90000,13440.00000,,42.61500
2023-07-28,408.46698,445.07361,446.36942,91.60000,66.89514,98.47077,89.11413,211.34186,44.02000,6.10000,13650.00000,,43.46100
2023-07-31,409.25500,445.92105,447.30258,90.40000,67.05501,98.74545,89.22596,209.29912,45.95000,6.25000,13650.00000,,43.78800
2023-08-01,407.99026,444.64502,446.05838,91.80000,66.72305,97.76151,88.70463,215.44632,49.11000,6.20000,13650.00000,,43.49800
2023-08-02,402.33810,438.45959,439.82776,100.08000,66.43748,97.16434,88.52707,212.02594,51.85000,5.80000,13440.00000,,40.73300
2023-08-03,401.19989,437.20303,438.56418,99.76000,66.22331,96.29154,87.87306,211.56038,51.79000,5.60000,13050.00000,,38.99100
2023-08-04,399.23474,435.22571,436.52292,103.32000,66.61597,97.29294,88.80740,214.00217,45.44000,5.80000,12795.00000,,37.69700
2023-08-07,402.83420,439.02457,440.38177,97.92000,66.74087,97.05409,88.59250,213.12807,44.81000,5.70000,12525.00000,,37.08200
2023-08-08,401.09290,437.11542,438.53500,99.64000,66.88366,97.43995,89.04098,213.72662,44.01000,5.50000,12600.00000,,38.94800
2023-08-09,398.42725,434.19321,435.57028,98.76000,66.89258,97.53184,89.09703,212.29198,41.44000,5.05000,12975.00000,,37.78400
2023-08-10,398.66074,434.34906,435.76468,99.20000,66.87474,96.84277,88.41495,217.61256,39.46000,5.25000,12600.00000,,37.80100
2023-08-11,398.29105,434.09579,435.50229,95.32000,66.77659,96.51202,87.94779,219.65530,41.10000,5.40000,12450.00000,,38.43100
2023-08-14,400.53836,436.49194,437.83514,93.68000,66.76765,96.47529,87.80767,220.21587,41.09000,5.10000,11700.00000,,38.88300
2023-08-15,395.94656,431.40732,432.87787,99.08000,66.55348,95.96999,87.63949,212.95705,39.32000,5.10000,12450.00000,,37.61500
2023-08-16,393.01825,428.24164,429.64102,100.68000,66.34822,95.53818,87.30312,211.15184,38.06000,5.35000,10650.00000,,36.96700
2023-08-17,389.83710,424.97845,426.33612,105.52000,66.07161,95.28093,87.19100,212.63402,37.24000,5.10000,10125.00000,,34.67900
2023-08-18,390.19705,425.18307,426.41388,102.84000,66.11622,95.63922,87.45259,216.09241,39.21000,5.10000,11250.00000,,32.86200
2023-08-21,392.77509,427.94937,429.29111,100.12000,66.09837,95.06964,86.91068,218.40115,40.34000,4.94000,10125.00000,,33.52500
2023-08-22,391.67572,426.79022,428.06635,100.56000,66.13406,95.36363,86.94810,213.71713,38.37000,4.94500,9765.00000,,32.95100
2023-08-23,395.89795,431.54373,432.79034,97.22000,66.66950,96.70496,87.89175,219.71231,40.28000,5.20000,10050.00000,,34.64000
2023-08-24,390.63483,425.56290,426.97769,101.20000,66.30363,96.37423,87.56474,217.72659,37.76000,4.97000,9750.00000,,33.65600
2023-08-25,393.22260,428.56302,430.02985,96.80000,66.58023,96.42934,87.53671,206.03076,41.20000,4.99000,9750.00000,,33.60500
2023-08-28,395.81033,431.28070,432.62509,93.00000,66.83012,96.73253,87.77962,213.62212,45.37000,5.05000,9660.00000,,34.43700
2023-08-29,401.43338,437.51477,438.87515,90.68000,67.24953,97.50425,88.40561,208.24451,47.40000,5.15000,9600.00000,,38.15200
2023-08-30,403.10663,439.31683,440.79974,87.96000,67.22276,97.36645,88.39629,208.95709,49.71000,5.10000,9675.00000,,37.16800
2023-08-31,402.59097,438.67392,440.02216,86.00000,67.17816,97.53184,88.57379,202.74339,50.35000,4.71500,8625.00000,,35.75300
2023-09-01,403.44714,439.49213,440.95529,84.84000,67.30456,96.83754,88.03239,201.63177,50.85000,4.95000,9090.00000,,35.14800
2023-09-05,401.68634,437.59271,439.05988,85.40000,66.86525,96.14603,87.49844,201.35623,49.84000,5.40000,8595.00000,,34.92500
2023-09-06,398.91367,434.65100,436.00769,86.96000,66.70387,96.05386,87.27365,195.57008,50.51000,5.10000,7890.00000,,35.07000
2023-09-07,397.72681,433.31650,434.80246,86.84000,66.92802,96.47797,87.57339,187.79820,47.63000,4.77500,9285.00000,,35.30700
2023-09-08,398.27164,433.96915,435.33701,85.12000,66.90113,96.55173,87.59212,189.40388,46.96000,4.68500,8850.00000,,35.62800
2023-09-11,400.88861,436.82321,438.28223,83.12000,67.01766,96.36732,87.44227,192.20671,50.81000,4.60000,8850.00000,,34.26800
2023-09-12,398.73859,434.42697,435.91055,83.72000,66.91006,96.33967,87.56402,186.93361,50.80000,4.63000,9120.00000,,34.77600
2023-09-13,399.20554,434.93347,436.31885,82.04000,67.08940,96.55173,87.66708,185.85999,49.23000,4.40000,8700.00000,,34.18400
2023-09-14,402.65912,438.68365,440.21661,79.64000,67.17007,96.37653,87.47034,191.42761,55.86000,4.47000,8325.00000,,34.64000
